CustomerID,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Churn Label,Churn Value,Churn Score,Churn Reason
2138-VFAPZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,68,
6131-JLWZM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,45,
0269-XFESX,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,30,
1709-EJDOX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,34,
4316-XCSLJ,Yes,No,DSL,Yes,No,No,No,No,No,No,0,33,
9693-XMUOB,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,No,0,27,
0383-CLDDA,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,37,
2709-UQGNP,Yes,No,DSL,Yes,No,No,No,No,No,No,0,45,
3549-ZTMNH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,69,
8033-ATFAS,Yes,No,DSL,No,No,Yes,No,Yes,No,No,0,47,
1635-NZATJ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,26,
0562-HKHML,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,71,
8277-RVRSV,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,73,
9943-VSZUV,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0,30,
7054-ENNGU,Yes,No,DSL,No,Yes,No,No,No,No,No,0,26,
1455-HFBXA,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,No,0,62,
9402-CXWPL,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No,0,20,
1628-BIZYP,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,No,0,46,
0082-LDZUE,Yes,No,DSL,No,No,No,No,No,No,No,0,57,
5343-SGUBI,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,No,0,51,
0856-NAOES,Yes,No,DSL,No,No,Yes,No,Yes,No,No,0,80,
1976-AZZPJ,No,No phone service,DSL,Yes,Yes,No,No,No,No,No,0,32,
6156-UZDLF,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,No,0,77,
3099-OONVS,Yes,No,DSL,Yes,No,No,Yes,No,No,No,0,63,
9500-WBGRP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,31,
5183-KLYEM,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0,60,
5144-PQCDZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,64,
8514-VZHEB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,50,
6625-IUTTT,Yes,No,DSL,Yes,No,Yes,No,No,Yes,No,0,54,
9355-NPPFS,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,0,37,
0068-FIGTF,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No,0,54,
5965-GGPRW,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,0,78,
8035-PWSEV,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,No,0,76,
2236-HILPA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,40,
1840-BIUOG,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,No,0,73,
1356-MKYSK,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,68,
6080-LNESI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,46,
1830-IPXVJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,22,
5828-DWPIL,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,0,25,
8398-TBIYD,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,No,0,78,
2931-FSOHN,Yes,No,DSL,No,Yes,No,No,Yes,No,No,0,58,
9418-RUKPH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,75,
9971-ZWPBF,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,0,24,
4712-AUQZO,No,No phone service,DSL,Yes,No,Yes,No,No,No,No,0,21,
9711-FJTBX,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,No,0,28,
2908-ZTPNF,No,No phone service,DSL,No,Yes,No,Yes,No,No,No,0,50,
8421-WZOOW,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,No,0,23,
1414-YADCW,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,No,0,39,
8756-RDDLT,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,No,0,63,
2862-PFNIK,No,No phone service,DSL,No,No,No,No,No,No,No,0,29,
5816-QVHRX,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,No,0,44,
4430-YHXGG,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,77,
6888-SBYAI,Yes,No,DSL,Yes,No,No,No,No,No,No,0,30,
7395-XWZOY,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,No,0,68,
7169-YWAMK,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,No,0,79,
6859-RKMZJ,Yes,No,DSL,No,No,No,No,Yes,No,No,0,21,
2729-VNVAP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,42,
2957-JIRMN,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,No,0,60,
2049-BAFNW,No,No phone service,DSL,No,No,Yes,Yes,No,No,No,0,55,
3842-QTGDL,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,No,0,55,
7163-OCEQI,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,No,0,67,
9782-LGXMC,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No,0,39,
5975-BAICR,Yes,No,DSL,Yes,No,Yes,No,No,Yes,No,0,31,
4673-KKSLS,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,No,0,48,
4853-OITSN,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,No,0,27,
9800-OUIGR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,74,
2324-EFHVG,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,0,38,
7094-MSZAO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,23,
6907-CQGPN,No,No phone service,DSL,No,Yes,No,Yes,No,No,No,0,65,
0780-XNZFN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,49,
0239-OXEXL,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,No,0,49,
2675-IJRGJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,68,
7049-GKVZY,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,No,0,42,
8577-QSOCG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,63,
3721-CNZHX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,28,
0212-ISBBF,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,No,0,73,
3585-YNADK,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,0,76,
5271-DBYSJ,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,0,20,
1099-GODLO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,38,
6828-HMKWP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,25,
1472-TNCWL,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,No,0,76,
2080-GKCWQ,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,0,76,
2193-SFWQW,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0,25,
5656-JAMLX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,45,
3462-BJQQA,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,No,0,63,
0442-TDYUO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,28,
6733-LRIZX,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,0,32,
9503-XJUME,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,34,
4367-NHWMM,No,No phone service,DSL,No,No,No,No,No,No,No,0,61,
3779-OSWCF,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,69,
6736-DHUQI,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,No,0,66,
3915-ODIYG,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,No,0,71,
1360-RCYRT,No,No phone service,DSL,No,No,No,Yes,No,No,No,0,62,
2724-FJDYW,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No,0,72,
4451-RWASJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,59,
3460-TJBWI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,46,
5917-HBSDW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,31,
5671-UUNXD,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,No,0,40,
0956-ACVZC,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,No,0,70,
2325-NBPZG,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,0,58,
4482-FTFFX,Yes,No,DSL,No,No,Yes,Yes,No,No,No,0,78,
8859-DZTGQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,71,
0440-MOGPM,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No,0,29,
0020-JDNXP,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,37,
3752-CQSJI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,25,
5025-GOOKI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,51,
4698-KVLLG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,68,
2887-JPYLU,Yes,No,DSL,No,No,No,No,No,No,No,0,42,
4770-QAZXN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,54,
4896-CPRPF,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,36,
9714-EDSUC,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,0,22,
0282-NVSJS,No,No phone service,DSL,No,No,No,Yes,No,No,No,0,75,
7353-YOWFP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,54,
8008-ESFLK,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0,59,
7537-CBQUZ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,0,24,
3363-EWLGO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,67,
4750-UKWJK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,77,
1689-YQBYY,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0,61,
4487-ZYJZK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,53,
2959-FENLU,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,No,0,28,
0708-LGSMF,Yes,Yes,DSL,Yes,No,No,No,No,Yes,No,0,44,
7634-HLQJR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,35,
0487-RPVUM,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,No,0,44,
4079-ULGFR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,75,
2516-XSJKX,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,No,0,27,
0057-QBUQH,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,59,
6599-SFQVE,Yes,No,DSL,No,No,No,No,No,Yes,No,0,21,
8331-ZXFOE,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,0,42,
4003-FUSHP,Yes,No,DSL,No,No,No,Yes,Yes,No,No,0,60,
0356-ERHVT,Yes,No,DSL,No,No,No,No,No,No,No,0,41,
7325-ENZFI,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,No,0,77,
4884-ZTHVF,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,No,0,65,
3920-HIHMQ,Yes,Yes,DSL,No,No,No,No,No,No,No,0,38,
3055-OYMSE,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,0,45,
0613-WUXUM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,53,
4458-KVRBJ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,69,
1397-XKKWR,No,No phone service,DSL,Yes,No,Yes,No,No,No,No,0,39,
8097-OMULG,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No,0,24,
6013-BHCAW,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,No,0,40,
0401-WDBXM,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,0,62,
3387-PLKUI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,71,
6096-EGVTU,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,62,
5081-NWSUP,Yes,No,DSL,No,Yes,No,Yes,No,Yes,No,0,62,
2580-ATZSQ,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,0,36,
8085-MSNLK,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0,71,
9691-HKOVS,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,77,
9881-VCZEP,Yes,Yes,DSL,No,Yes,No,No,No,No,No,0,64,
8757-TFHHJ,Yes,No,DSL,Yes,No,No,No,No,No,No,0,24,
1468-DEFNC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,68,
5119-KEPFY,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,0,64,
0916-KNFAJ,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,No,0,76,
8319-QBEHW,No,No phone service,DSL,No,Yes,No,No,Yes,No,No,0,74,
9625-QNLUX,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,0,22,
4024-CSNBY,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,No,0,51,
7110-BDTWG,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,No,0,76,
7493-GVFIO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,48,
0690-SRQID,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,72,
9605-WGJVW,Yes,No,Fiber optic,No,No,No,No,No,No,No,0,47,
9114-DPSIA,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,0,77,
4700-UBQMV,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,No,0,47,
7711-GQBZC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,45,
4627-MIHJH,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,No,0,69,
9795-NREXC,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,56,
8573-CGOCC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,55,
7356-AYNJP,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,57,
6286-SUUWT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,21,
4819-HJPIW,No,No phone service,DSL,No,No,No,No,No,No,No,0,31,
8654-DHAOW,Yes,Yes,DSL,No,Yes,No,No,No,No,No,0,27,
5438-QMDDL,Yes,No,DSL,No,Yes,No,No,No,Yes,No,0,32,
9812-GHVRI,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,No,0,31,
5553-AOINX,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,0,48,
1228-ZLNBX,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0,50,
4226-KKDON,Yes,No,DSL,No,Yes,No,Yes,Yes,No,No,0,60,
3831-YCPUO,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0,55,
7445-WMRBW,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,0,29,
3308-DGHKL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,63,
9924-JPRMC,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0,55,
0080-EMYVY,Yes,No,DSL,No,Yes,No,No,No,No,No,0,57,
6218-KNUBD,Yes,No,DSL,No,Yes,No,No,Yes,No,No,0,54,
7337-CINUD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,35,
7609-NRNCA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,42,
0623-EJQEG,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,No,0,76,
7153-CHRBV,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No,0,38,
6198-PNNSZ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,0,77,
3317-VLGQT,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,0,68,
4132-POCZS,No,No phone service,DSL,Yes,No,No,No,No,Yes,No,0,54,
5614-DNZCE,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,0,57,
3896-RCYYE,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No,0,37,
9638-JIQYA,No,No phone service,DSL,No,No,No,No,No,No,No,0,41,
3258-SANFR,Yes,No,DSL,No,No,No,No,No,No,No,0,30,
3726-TBHQT,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0,23,
3190-ITQXP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,58,
4833-QTJNO,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,No,0,49,
3039-MJSLN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,46,
0178-CIIKR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,74,
5774-QPLTF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,71,
2322-VCZHZ,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,No,0,50,
5010-IPEAQ,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,No,0,58,
6383-ZTSIW,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,No,0,22,
8990-YOZLV,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,0,68,
3069-SSVSN,No,No phone service,DSL,No,No,No,No,No,No,No,0,55,
5222-IMUKT,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,No,0,80,
6685-XSHHU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,51,
8901-UPRHR,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,0,68,
0118-JPNOY,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,No,0,46,
3845-FXCYS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,26,
5857-XRECV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,47,
0725-CXOTM,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,68,
4343-EJVQB,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,0,51,
9000-PLFUZ,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,No,0,61,
3427-GGZZI,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,No,0,66,
7779-ORAEL,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,0,52,
0644-OQMDK,Yes,No,Fiber optic,No,No,No,No,No,No,No,0,34,
3154-CFSZG,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,No,0,78,
2220-IAHLS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,21,
1658-XUHBX,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,No,0,21,
2378-HTWFW,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,No,0,35,
4377-VDHYI,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,No,0,80,
3719-TDVQB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,28,
0201-MIBOL,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,No,0,69,
4937-QPZPO,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,0,31,
2925-VDZHY,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,46,
6981-TDRFT,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No,0,39,
3413-CSSTH,Yes,Yes,DSL,No,No,Yes,No,No,No,No,0,26,
8033-VCZGH,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,0,42,
0224-NIJLP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,32,
7542-CYDDM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,22,
4718-WXBGI,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0,30,
8495-PRWFH,Yes,Yes,DSL,No,No,Yes,No,No,No,No,0,80,
0439-IFYUN,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,0,62,
5716-LIBJC,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,0,33,
2868-LLSKM,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,No,0,43,
2988-QRAJY,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,0,30,
0071-NDAFP,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0,65,
