CustomerID,Monthly Charges,Total Charges,Payment Method,Paperless Billing,CLTV
0402-OAMEN,24.45,1709.1,Bank transfer (automatic),No,5335
6933-VLYFX,59.95,1848.8,Electronic check,No,4337
6754-WKSHP,25.35,723.3,Bank transfer (automatic),No,5915
4976-LNFVV,34.3,577.15,Credit card (automatic),Yes,4615
5055-MGMGF,105.05,6914.95,Electronic check,Yes,5313
4641-FROLU,19.3,602.9,Mailed check,No,4453
2862-JVEOY,19.15,124.4,Mailed check,No,5322
2969-QWUBZ,51.4,96.8,Electronic check,No,2580
9822-BIIGN,71.85,3827.9,Electronic check,No,4903
2077-MPJQO,75.4,533.05,Electronic check,Yes,3533
1534-OULXE,49.7,2961.4,Bank transfer (automatic),Yes,4577
2971-SGAFL,78.75,995.35,Electronic check,Yes,5631
1480-IVEVR,81.6,2815.25,Bank transfer (automatic),Yes,2300
2905-KFQUV,70.4,154.8,Credit card (automatic),Yes,5748
3370-HXOPH,76.1,257.6,Electronic check,No,2650
9391-YZEJW,94.0,5757.2,Bank transfer (automatic),Yes,4778
9958-MEKUC,103.95,7517.7,Credit card (automatic),No,4495
0281-CNTZX,19.95,1234.8,Bank transfer (automatic),Yes,5151
4118-CEVPF,110.8,3836.3,Bank transfer (automatic),Yes,2125
9114-VEPUF,96.1,6001.45,Electronic check,No,6139
7876-BEUTG,48.8,720.1,Mailed check,Yes,2577
2338-BQEZT,50.55,2832.75,Credit card (automatic),Yes,6250
9873-MNDKV,44.65,472.25,Mailed check,Yes,4492
8241-JUIQO,19.45,1336.35,Bank transfer (automatic),No,4559
2194-IIQOF,89.3,6388.65,Credit card (automatic),No,4658
9631-RXVJM,19.25,677.9,Mailed check,No,2682
9584-EXCDZ,70.5,1165.6,Bank transfer (automatic),No,3650
5093-FEGLU,19.65,921.55,Bank transfer (automatic),No,4159
2621-UDNLU,20.85,72,Mailed check,No,5867
7526-IVLYU,19.65,68.35,Mailed check,Yes,4852
2428-HYUNX,19.35,847.25,Credit card (automatic),Yes,4975
9214-EKVXR,44.0,44,Mailed check,Yes,4138
3410-MHHUM,94.4,4295.35,Electronic check,No,5019
2122-YWVYA,75.4,1380.4,Electronic check,Yes,4792
2296-DKZFP,71.0,4386.2,Bank transfer (automatic),No,6308
8909-BOLNL,21.2,52.05,Mailed check,No,2088
6603-YRDCJ,61.05,2018.4,Mailed check,Yes,3215
3229-USWAR,79.95,2727.3,Bank transfer (automatic),Yes,3570
2138-VFAPZ,19.7,263.65,Mailed check,Yes,2966
6131-JLWZM,20.3,275.4,Mailed check,Yes,5332
0269-XFESX,24.35,538.5,Mailed check,No,4031
1709-EJDOX,19.75,948.9,Mailed check,No,3843
4316-XCSLJ,50.3,846.8,Mailed check,Yes,3202
9693-XMUOB,50.25,2997.45,Electronic check,Yes,5546
0383-CLDDA,85.35,5897.4,Credit card (automatic),Yes,6499
2709-UQGNP,51.65,524.5,Mailed check,Yes,4292
3549-ZTMNH,24.0,269.65,Bank transfer (automatic),Yes,3705
8033-ATFAS,59.85,2341.5,Mailed check,Yes,3900
1635-NZATJ,25.45,1789.65,Credit card (automatic),No,5341
0562-HKHML,23.9,1626.4,Credit card (automatic),No,5574
8277-RVRSV,24.15,800.3,Credit card (automatic),No,4501
9943-VSZUV,75.7,5060.85,Mailed check,Yes,5823
7054-ENNGU,50.85,466.6,Mailed check,No,4623
1455-HFBXA,91.6,4627.8,Credit card (automatic),Yes,6069
9402-CXWPL,98.9,6838.6,Electronic check,No,5980
1628-BIZYP,85.0,85,Electronic check,Yes,5754
0082-LDZUE,44.3,44.3,Mailed check,Yes,4427
5343-SGUBI,80.2,4297.6,Mailed check,Yes,5597
0856-NAOES,60.9,414.1,Mailed check,No,2191
1976-AZZPJ,34.2,256.6,Mailed check,No,5100
6156-UZDLF,87.15,2274.1,Credit card (automatic),Yes,5689
3099-OONVS,54.3,1296.8,Electronic check,No,3971
9500-WBGRP,19.1,1268.85,Mailed check,Yes,4535
5183-KLYEM,112.75,8192.6,Credit card (automatic),Yes,4927
5144-PQCDZ,19.95,59.25,Mailed check,Yes,3172
8514-VZHEB,19.5,1147.85,Mailed check,No,5293
6625-IUTTT,65.55,4361.55,Bank transfer (automatic),No,6035
9355-NPPFS,78.8,2006.1,Electronic check,Yes,4509
0068-FIGTF,78.2,2078.95,Mailed check,No,2297
5965-GGPRW,105.25,7609.75,Bank transfer (automatic),No,4427
8035-PWSEV,89.25,487.05,Electronic check,Yes,4430
2236-HILPA,20.65,1218.45,Credit card (automatic),No,6403
1840-BIUOG,68.7,1416.2,Electronic check,Yes,2989
1356-MKYSK,78.65,483.3,Credit card (automatic),No,2724
6080-LNESI,24.75,1234.6,Mailed check,No,5080
1830-IPXVJ,19.75,1311.6,Credit card (automatic),No,6108
5828-DWPIL,89.1,5618.3,Electronic check,Yes,4415
8398-TBIYD,84.7,6185.15,Bank transfer (automatic),Yes,4520
2931-FSOHN,59.9,788.35,Electronic check,Yes,5254
9418-RUKPH,19.95,756.4,Mailed check,Yes,3614
9971-ZWPBF,108.9,3625.2,Electronic check,Yes,5151
4712-AUQZO,33.6,550.35,Mailed check,No,5388
9711-FJTBX,85.85,4793.8,Mailed check,Yes,5058
2908-ZTPNF,34.85,1267.2,Bank transfer (automatic),Yes,4452
8421-WZOOW,95.3,5567.45,Credit card (automatic),Yes,4912
1414-YADCW,84.6,5706.2,Bank transfer (automatic),No,5679
8756-RDDLT,44.95,3085.35,Electronic check,No,5750
2862-PFNIK,24.7,24.7,Electronic check,Yes,3518
5816-QVHRX,100.3,3541.4,Credit card (automatic),No,4040
4430-YHXGG,25.45,84.2,Mailed check,Yes,2616
6888-SBYAI,50.7,50.7,Mailed check,Yes,3007
7395-XWZOY,55.0,1165.55,Credit card (automatic),Yes,4481
7169-YWAMK,68.4,4855.35,Bank transfer (automatic),No,5504
6859-RKMZJ,55.05,608.15,Bank transfer (automatic),Yes,2762
2729-VNVAP,19.8,641.35,Credit card (automatic),No,2635
2957-JIRMN,84.45,4959.15,Electronic check,No,4166
2049-BAFNW,35.9,35.9,Mailed check,No,3929
3842-QTGDL,80.75,1321.3,Bank transfer (automatic),No,2942
7163-OCEQI,78.65,1663.75,Mailed check,Yes,3571
9782-LGXMC,61.75,3024.15,Bank transfer (automatic),No,5511
5975-BAICR,63.7,2188.5,Credit card (automatic),Yes,2504
4673-KKSLS,87.6,2724.25,Electronic check,No,5094
4853-OITSN,89.15,413.25,Electronic check,Yes,2576
9800-OUIGR,20.0,1374.2,Credit card (automatic),No,5011
2324-EFHVG,104.4,6692.65,Bank transfer (automatic),Yes,5617
7094-MSZAO,20.05,218.5,Credit card (automatic),Yes,2049
6907-CQGPN,34.3,1004.75,Electronic check,No,2555
0780-XNZFN,20.65,1125.6,Bank transfer (automatic),No,4193
0239-OXEXL,84.25,3847.6,Mailed check,No,3509
2675-IJRGJ,19.65,978,Bank transfer (automatic),No,5878
7049-GKVZY,79.85,1387.35,Credit card (automatic),No,5574
8577-QSOCG,20.2,746.05,Mailed check,Yes,2631
3721-CNZHX,19.8,304.6,Mailed check,No,5753
0212-ISBBF,50.35,1098.85,Electronic check,Yes,2875
3585-YNADK,74.6,4368.95,Bank transfer (automatic),No,4546
5271-DBYSJ,79.15,827.7,Credit card (automatic),Yes,3355
1099-GODLO,20.35,20.35,Mailed check,No,4836
6828-HMKWP,21.05,262.05,Bank transfer (automatic),No,4843
1472-TNCWL,94.7,3512.5,Electronic check,Yes,4671
2080-GKCWQ,74.95,151.75,Electronic check,No,3969
2193-SFWQW,111.95,8033.1,Bank transfer (automatic),No,4004
5656-JAMLX,19.85,1253.65,Bank transfer (automatic),No,4278
3462-BJQQA,89.75,552.65,Electronic check,Yes,2370
0442-TDYUO,20.05,1036,Mailed check,Yes,2964
6733-LRIZX,108.95,4025.5,Electronic check,Yes,5903
9503-XJUME,19.65,928.4,Credit card (automatic),No,4279
4367-NHWMM,24.9,24.9,Mailed check,Yes,5318
3779-OSWCF,93.2,6506.15,Credit card (automatic),No,4493
6736-DHUQI,84.8,5598.3,Bank transfer (automatic),No,6072
3915-ODIYG,71.75,4374.55,Electronic check,Yes,4964
1360-RCYRT,30.35,678.75,Bank transfer (automatic),Yes,4960
2724-FJDYW,54.85,2191.7,Bank transfer (automatic),No,3884
4451-RWASJ,19.5,239.75,Mailed check,Yes,5471
3460-TJBWI,24.2,609.05,Mailed check,No,5865
5917-HBSDW,19.35,683.75,Electronic check,No,2360
5671-UUNXD,100.65,5189.75,Electronic check,Yes,5791
0956-ACVZC,94.1,5060.9,Credit card (automatic),Yes,4084
2325-NBPZG,74.55,233.65,Electronic check,Yes,5125
4482-FTFFX,56.15,291.45,Electronic check,No,5232
8859-DZTGQ,20.35,689.75,Mailed check,No,2507
0440-MOGPM,80.55,3263.9,Electronic check,Yes,4176
0020-JDNXP,61.25,1993.2,Mailed check,No,3607
3752-CQSJI,20.45,254.5,Mailed check,Yes,5417
5025-GOOKI,18.9,347.65,Credit card (automatic),Yes,4277
4698-KVLLG,19.6,967.9,Credit card (automatic),No,4224
2887-JPYLU,45.2,1841.9,Bank transfer (automatic),No,4418
4770-QAZXN,19.45,232.1,Credit card (automatic),No,2783
4896-CPRPF,25.45,809.25,Bank transfer (automatic),No,4873
9714-EDSUC,94.9,360.55,Mailed check,Yes,3094
0282-NVSJS,29.3,355.9,Mailed check,Yes,3353
7353-YOWFP,20.25,129.15,Mailed check,No,4208
8008-ESFLK,110.5,5835.5,Electronic check,No,4135
7537-CBQUZ,109.4,7031.45,Bank transfer (automatic),Yes,5961
3363-EWLGO,19.95,109.6,Mailed check,No,5252
4750-UKWJK,19.6,727.8,Mailed check,No,5730
1689-YQBYY,76.6,893,Electronic check,Yes,3280
4487-ZYJZK,19.6,763.1,Credit card (automatic),No,4623
2959-FENLU,85.3,781.4,Credit card (automatic),Yes,5850
0708-LGSMF,65.85,902.25,Electronic check,Yes,2731
7634-HLQJR,20.05,1016.7,Credit card (automatic),No,3260
0487-RPVUM,99.4,5943.65,Bank transfer (automatic),No,5404
4079-ULGFR,20.0,275.7,Mailed check,No,3705
2516-XSJKX,78.45,3126.45,Electronic check,No,5468
0057-QBUQH,25.1,1070.15,Electronic check,Yes,4797
6599-SFQVE,55.0,340.4,Electronic check,Yes,2629
8331-ZXFOE,71.1,4299.2,Credit card (automatic),Yes,5395
4003-FUSHP,61.55,1093.2,Credit card (automatic),Yes,5831
0356-ERHVT,45.9,521.9,Bank transfer (automatic),Yes,3880
7325-ENZFI,40.3,1630.4,Bank transfer (automatic),Yes,3424
4884-ZTHVF,87.1,713.6,Electronic check,Yes,3950
3920-HIHMQ,49.5,1265.65,Mailed check,Yes,4196
3055-OYMSE,73.8,4003.85,Credit card (automatic),Yes,6469
0613-WUXUM,19.2,1401.4,Mailed check,Yes,5261
4458-KVRBJ,25.0,1510.5,Mailed check,No,5537
1397-XKKWR,35.3,264.8,Mailed check,No,3463
8097-OMULG,76.75,4541.9,Credit card (automatic),No,5918
6013-BHCAW,81.0,4976.15,Bank transfer (automatic),Yes,4151
0401-WDBXM,105.55,7542.25,Bank transfer (automatic),Yes,4331
3387-PLKUI,18.8,251.25,Mailed check,No,2333
6096-EGVTU,24.9,1595.5,Mailed check,No,5038
5081-NWSUP,64.9,685.55,Mailed check,No,4883
2580-ATZSQ,61.35,3874.1,Bank transfer (automatic),No,6354
8085-MSNLK,113.95,6891.4,Mailed check,No,6193
9691-HKOVS,90.15,4916.95,Electronic check,Yes,4712
9881-VCZEP,54.1,1373,Electronic check,No,5701
8757-TFHHJ,49.8,49.8,Credit card (automatic),Yes,2978
1468-DEFNC,24.4,1548.65,Bank transfer (automatic),Yes,4772
5119-KEPFY,95.0,3440.25,Bank transfer (automatic),Yes,3057
0916-KNFAJ,69.9,4226.7,Mailed check,Yes,5117
8319-QBEHW,39.95,1023.75,Bank transfer (automatic),Yes,2715
9625-QNLUX,103.25,7074.4,Credit card (automatic),Yes,4751
4024-CSNBY,94.25,6849.75,Bank transfer (automatic),Yes,6295
7110-BDTWG,47.05,3263.6,Electronic check,Yes,6302
7493-GVFIO,20.55,1252.85,Credit card (automatic),No,4565
0690-SRQID,19.65,67.55,Mailed check,Yes,4925
9605-WGJVW,70.2,70.2,Electronic check,Yes,2422
9114-DPSIA,81.0,5750,Credit card (automatic),No,4237
4700-UBQMV,75.9,1549.75,Bank transfer (automatic),Yes,3503
7711-GQBZC,24.7,1810.55,Bank transfer (automatic),No,5187
4627-MIHJH,110.25,7467.55,Credit card (automatic),No,4948
9795-NREXC,85.0,5484.4,Credit card (automatic),Yes,5472
8573-CGOCC,19.75,294.9,Credit card (automatic),No,5433
7356-AYNJP,23.9,97.5,Electronic check,No,5685
6286-SUUWT,19.95,19.95,Mailed check,No,5916
4819-HJPIW,25.15,476.8,Mailed check,No,2675
8654-DHAOW,54.15,101.65,Mailed check,No,3527
5438-QMDDL,59.8,1130.85,Mailed check,Yes,3652
9812-GHVRI,83.85,3532.25,Bank transfer (automatic),No,4294
5553-AOINX,104.9,6891.45,Electronic check,Yes,4892
1228-ZLNBX,75.3,1570.7,Mailed check,No,2847
4226-KKDON,66.65,520.95,Electronic check,Yes,3804
3831-YCPUO,109.5,7854.9,Credit card (automatic),Yes,6419
7445-WMRBW,73.85,3581.4,Bank transfer (automatic),Yes,4740
3308-DGHKL,19.3,1447.9,Bank transfer (automatic),Yes,5028
9924-JPRMC,118.2,8547.15,Electronic check,Yes,4886
0080-EMYVY,51.45,727.85,Credit card (automatic),No,4298
6218-KNUBD,59.45,357.6,Electronic check,No,2393
7337-CINUD,19.5,159.35,Bank transfer (automatic),No,5206
7609-NRNCA,19.55,280.85,Mailed check,No,4947
0623-EJQEG,93.55,6069.25,Electronic check,No,5774
7153-CHRBV,59.3,3274.35,Mailed check,Yes,6287
6198-PNNSZ,109.8,6109.65,Bank transfer (automatic),No,5648
3317-VLGQT,78.1,1122.4,Electronic check,Yes,3157
4132-POCZS,39.9,2020.9,Electronic check,Yes,6371
5614-DNZCE,64.9,3795.45,Credit card (automatic),Yes,5040
3896-RCYYE,53.4,3579.15,Credit card (automatic),Yes,5990
9638-JIQYA,24.9,49.7,Credit card (automatic),Yes,4033
3258-SANFR,44.7,276.5,Credit card (automatic),No,4270
3726-TBHQT,114.0,8175.9,Bank transfer (automatic),Yes,5600
3190-ITQXP,20.25,890.35,Bank transfer (automatic),No,3879
4833-QTJNO,83.85,5588.8,Bank transfer (automatic),No,5261
3039-MJSLN,20.2,50.6,Bank transfer (automatic),No,3594
0178-CIIKR,19.95,58,Mailed check,No,5949
5774-QPLTF,20.35,938.95,Mailed check,Yes,6391
2322-VCZHZ,90.0,2024.1,Electronic check,Yes,4999
5010-IPEAQ,54.2,3623.95,Credit card (automatic),No,5261
6383-ZTSIW,99.1,3877.95,Mailed check,No,4599
8990-YOZLV,66.9,4577.9,Mailed check,Yes,5059
3069-SSVSN,25.85,25.85,Mailed check,No,4467
5222-IMUKT,91.05,2871.5,Electronic check,No,2716
6685-XSHHU,20.95,1270.55,Bank transfer (automatic),Yes,4425
8901-UPRHR,109.2,7711.45,Bank transfer (automatic),Yes,6130
0118-JPNOY,85.8,2193.65,Credit card (automatic),Yes,5700
3845-FXCYS,19.65,31.2,Electronic check,Yes,4841
5857-XRECV,20.5,38.25,Bank transfer (automatic),No,4486
0725-CXOTM,89.65,3348.1,Credit card (automatic),Yes,4844
4343-EJVQB,74.35,533.6,Mailed check,No,2463
9000-PLFUZ,49.45,2907.55,Credit card (automatic),Yes,4277
3427-GGZZI,89.1,1620.8,Electronic check,Yes,3624
7779-ORAEL,75.15,3480.35,Credit card (automatic),No,5837
0644-OQMDK,70.65,293.85,Electronic check,Yes,4510
3154-CFSZG,90.05,4137.2,Electronic check,No,3291
2220-IAHLS,19.4,19.4,Credit card (automatic),No,5566
1658-XUHBX,88.75,5348.65,Credit card (automatic),Yes,6492
2378-HTWFW,91.0,3180.5,Credit card (automatic),No,5527
4377-VDHYI,90.8,3023.85,Electronic check,Yes,2722
3719-TDVQB,18.95,1031.1,Mailed check,Yes,5548
0201-MIBOL,102.4,6471.85,Bank transfer (automatic),Yes,4861
4937-QPZPO,99.9,6241.35,Electronic check,Yes,5641
2925-VDZHY,88.7,6501.35,Credit card (automatic),No,4641
6981-TDRFT,54.3,2317.1,Electronic check,Yes,3423
3413-CSSTH,55.7,2237.55,Bank transfer (automatic),Yes,5590
8033-VCZGH,103.95,5231.3,Electronic check,Yes,4363
0224-NIJLP,20.15,165.5,Mailed check,No,3899
7542-CYDDM,20.05,358.5,Mailed check,No,4204
4718-WXBGI,91.95,6614.9,Credit card (automatic),Yes,4403
8495-PRWFH,55.65,2421.75,Electronic check,No,5831
0439-IFYUN,74.7,1294.6,Electronic check,Yes,3896
5716-LIBJC,104.15,1299.1,Credit card (automatic),Yes,2810
2868-LLSKM,83.65,5733.4,Bank transfer (automatic),Yes,5958
2988-QRAJY,110.05,7430.75,Credit card (automatic),Yes,5798
0071-NDAFP,25.5,630.6,Credit card (automatic),No,5230
7328-ZJAJO,19.5,1222.65,Credit card (automatic),No,4579
6458-CYIDZ,80.7,374.8,Electronic check,No,3468
1090-PYKCI,105.1,7234.8,Credit card (automatic),Yes,4686
3058-WQDRE,25.15,331.85,Bank transfer (automatic),Yes,4943
2279-AXJJK,95.65,5088.4,Credit card (automatic),Yes,4465
0909-SELIE,80.8,4860.85,Bank transfer (automatic),Yes,4302
3417-TSCIC,24.85,788.05,Mailed check,Yes,4161
1042-HFUCW,54.75,1266.35,Credit card (automatic),Yes,5136
6537-OTKMY,50.75,688.2,Electronic check,No,5091
8999-EXMNO,20.15,387.7,Mailed check,No,4246
6725-TPKJO,20.05,845.25,Mailed check,No,2798
7162-WPHPM,71.6,4230.25,Credit card (automatic),No,4747
1599-MMYRQ,81.45,4983.05,Credit card (automatic),Yes,5179
8821-KVZKQ,58.4,4113.15,Bank transfer (automatic),Yes,4117
6434-TTGJP,53.7,521,Credit card (automatic),No,5671
0042-JVWOJ,19.6,471.85,Bank transfer (automatic),Yes,3722
0130-SXOUN,89.4,5976.9,Credit card (automatic),No,4889
2330-PQGDQ,84.2,4299.75,Bank transfer (automatic),No,4952
1452-UZOSF,106.1,7548.6,Credit card (automatic),Yes,4890
2097-YVPKN,25.75,1654.75,Mailed check,No,5707
8597-CTXVJ,64.95,4551.5,Bank transfer (automatic),No,5392
6631-HMANX,85.45,6227.5,Credit card (automatic),Yes,5641
9962-BFPDU,20.05,20.05,Mailed check,No,5811
6394-HHHZM,20.7,57.5,Mailed check,No,2011
5995-LFTLE,25.3,1474.35,Credit card (automatic),Yes,4477
1932-UEDCX,100.6,3270.25,Bank transfer (automatic),Yes,3669
5188-HGMLP,74.0,3919.15,Bank transfer (automatic),No,4991
0665-XHDJU,99.4,7285.7,Electronic check,Yes,6022
8265-HKSOW,107.45,7658.3,Credit card (automatic),No,4505
3544-FBCAS,83.6,5959.3,Credit card (automatic),Yes,4116
5331-RGMTT,99.05,5295.7,Credit card (automatic),Yes,4011
4759-PXTAN,80.1,4693.2,Electronic check,Yes,4093
7054-DMVAS,65.3,3512.9,Bank transfer (automatic),Yes,4556
3428-MMGUB,89.55,5231.2,Electronic check,Yes,5874
6549-BTYPG,60.8,3603.45,Credit card (automatic),No,5784
7823-JSOAG,74.5,217.45,Electronic check,No,5203
3705-RHRFR,99.15,6875.35,Bank transfer (automatic),No,5031
9374-YOLBJ,19.25,19.25,Electronic check,No,2053
9074-KGVOX,39.45,2021.35,Credit card (automatic),Yes,6018
6128-DAFVY,44.85,2564.95,Credit card (automatic),Yes,4021
9933-QRGTX,97.2,5611.75,Electronic check,Yes,4905
4476-OSWTN,110.55,7610.1,Mailed check,Yes,4887
5066-GFJMM,19.9,45.75,Mailed check,Yes,3716
2661-GKBTK,76.95,4543.95,Bank transfer (automatic),No,5053
0458-HEUZG,35.4,450.4,Mailed check,No,3239
7268-WNTCP,20.45,1297.35,Bank transfer (automatic),No,5746
0824-VWDPO,96.75,4442.75,Bank transfer (automatic),No,3682
8409-WQJUX,54.2,1423.15,Electronic check,No,4458
2578-JQPHZ,100.1,4378.35,Bank transfer (automatic),No,4025
3278-FSIXX,45.25,74.2,Mailed check,Yes,5441
9746-UGFAC,20.85,450.65,Bank transfer (automatic),No,3171
2946-KIQSP,33.45,1175.85,Mailed check,Yes,2553
0625-AFOHS,20.2,558.8,Mailed check,No,2784
6726-WEXXK,85.9,2220.1,Electronic check,Yes,5755
4636-OLWOE,61.0,3283.05,Electronic check,Yes,5594
4685-ERGHK,86.9,4939.25,Electronic check,Yes,6109
0885-HMGPY,69.4,4237.5,Bank transfer (automatic),No,6469
5003-OKNNK,20.35,335.95,Credit card (automatic),No,3205
7208-PSIHR,104.3,7188.5,Bank transfer (automatic),Yes,5583
4012-ZTHBR,44.95,926.25,Electronic check,Yes,3752
0489-WMEMG,49.45,1119.35,Electronic check,Yes,5237
7435-ZNUYY,20.6,116.6,Mailed check,No,4439
1354-YZFNB,19.55,68.8,Credit card (automatic),No,5573
2985-FMWYF,93.5,2341.55,Electronic check,Yes,4861
2812-ENYMO,54.55,1362.85,Credit card (automatic),No,4296
2717-HVIZY,20.05,163.6,Mailed check,No,2675
3422-GALYP,79.45,145.15,Electronic check,Yes,2657
2890-WFBHU,79.85,4786.1,Credit card (automatic),No,6041
0327-WFZSY,100.0,3835.55,Electronic check,No,5434
7977-HXJKU,19.6,397,Mailed check,No,2447
7033-CLAMM,20.2,1027.25,Bank transfer (automatic),No,3828
4023-RTIQM,50.4,1580.1,Credit card (automatic),Yes,2166
0864-FVJNJ,113.35,7222.75,Electronic check,No,4952
7356-IWLFW,80.0,3769.7,Bank transfer (automatic),Yes,3315
9541-PWTWO,80.95,4233.95,Bank transfer (automatic),Yes,4924
3967-VQOGC,24.9,1680.25,Mailed check,Yes,5847
7872-RDDLZ,54.9,3725.5,Electronic check,No,4826
6308-CQRBU,109.25,7707.7,Electronic check,No,5044
0186-CAERR,116.3,8309.55,Bank transfer (automatic),Yes,4644
3043-SUDUA,19.9,601.55,Bank transfer (automatic),No,4374
5442-BHQNG,70.35,139.25,Electronic check,No,3430
2169-RRLFW,25.6,1888.25,Credit card (automatic),No,5063
5872-OEQNH,44.45,2773.9,Electronic check,Yes,4928
3162-KKZXO,100.15,5409.75,Electronic check,Yes,5182
8873-GLDMH,73.85,401.3,Mailed check,Yes,4220
5696-JVVQY,70.1,3238.4,Credit card (automatic),Yes,5476
8946-BFWSG,25.25,1573.05,Mailed check,No,6245
0547-HURJB,21.05,235.8,Credit card (automatic),No,4001
8904-OPDCK,24.95,1364.75,Bank transfer (automatic),Yes,4691
8845-LWKGE,64.5,1985.15,Electronic check,Yes,2215
0691-NIKRI,105.95,4335.2,Credit card (automatic),Yes,3784
5022-JNQEQ,75.85,647.5,Electronic check,Yes,4843
3249-VHRIP,43.6,2748.7,Credit card (automatic),Yes,4507
3736-BLEPA,91.25,2483.65,Bank transfer (automatic),Yes,2886
4701-LKOZD,89.75,6367.2,Credit card (automatic),No,5150
6603-QWSPR,104.4,4904.2,Bank transfer (automatic),Yes,4190
9921-QFQUL,90.15,2044.95,Mailed check,No,5110
1929-ZCBHE,40.3,1794.8,Electronic check,No,5040
4378-MYPGO,105.25,7173.15,Bank transfer (automatic),Yes,5795
4129-LYCOI,104.0,7039.05,Electronic check,Yes,4741
7798-JVXYM,69.65,921.4,Electronic check,Yes,5351
8647-SDTWQ,74.3,4018.35,Electronic check,Yes,4133
2696-ECXKC,100.9,5448.6,Mailed check,No,6153
2081-KJSQF,20.25,20.25,Mailed check,Yes,4769
3323-CPBWR,96.9,2085.45,Credit card (automatic),Yes,3875
3384-CTMSF,104.1,5135.15,Electronic check,Yes,3142
0902-RFHOF,20.1,730.1,Mailed check,No,2907
6048-QBXKL,56.55,118.25,Credit card (automatic),Yes,2069
7718-RXDGG,68.6,1108.6,Bank transfer (automatic),Yes,3351
1025-FALIX,69.05,1815.65,Credit card (automatic),Yes,5379
3451-VAWLI,19.7,730.4,Credit card (automatic),No,5636
3407-QGWLG,20.05,75.45,Mailed check,Yes,2948
2347-WKKAE,94.4,4014.6,Electronic check,Yes,2662
8735-DCXNF,54.95,568.85,Credit card (automatic),Yes,3519
3214-IYUUQ,93.7,5860.7,Bank transfer (automatic),No,4300
1936-UAFEH,110.25,7279.35,Credit card (automatic),No,5502
3587-PMCOY,98.9,1064.95,Electronic check,Yes,4614
1027-LKKQQ,80.45,5886.85,Bank transfer (automatic),Yes,4480
7148-XZPHA,79.4,4238.45,Electronic check,No,4162
5309-TAIKL,62.8,418.3,Bank transfer (automatic),No,4080
6856-RAURS,74.9,136.05,Mailed check,Yes,2044
8778-LMWTJ,74.85,708.2,Electronic check,Yes,5770
9717-IOAAF,25.85,788.55,Credit card (automatic),Yes,2682
2845-KDHVX,68.3,4378.8,Mailed check,Yes,5425
0848-SOMKO,48.4,3442.8,Bank transfer (automatic),No,4483
6734-FQAJX,105.05,7171.7,Electronic check,Yes,4143
1535-VTJOQ,25.15,553,Credit card (automatic),No,3904
6368-TZZDT,19.5,96.85,Credit card (automatic),No,5390
0943-ZQPXH,92.95,4122.9,Bank transfer (automatic),Yes,5635
1293-BSEUN,20.7,1482.3,Mailed check,Yes,4528
1302-TPUBN,19.35,1240.8,Bank transfer (automatic),No,5637
2378-VTKDH,104.35,6578.55,Electronic check,Yes,4073
0927-CNGRH,19.55,19.55,Mailed check,No,5272
8608-OZTLB,74.05,2802.3,Electronic check,No,5975
2335-GSODA,40.1,857.75,Mailed check,No,2327
1952-DVVSW,20.1,184.4,Mailed check,No,3509
6656-GULJQ,83.55,6093.3,Credit card (automatic),Yes,5940
9853-JFZDU,56.85,1861.1,Electronic check,No,3102
3777-XROBG,19.55,1079.65,Credit card (automatic),No,4125
6994-FGRHH,106.15,7475.1,Electronic check,Yes,4649
4000-VGMQP,78.95,2862.55,Credit card (automatic),No,2125
3999-WRNGR,49.75,3069.45,Electronic check,Yes,6307
3466-RITXD,92.4,2349.8,Credit card (automatic),Yes,5461
2680-XKKNJ,58.2,469.25,Bank transfer (automatic),No,3325
2974-GGUXS,91.95,3301.05,Credit card (automatic),Yes,3273
7994-XIRTR,65.25,3529.95,Bank transfer (automatic),No,6161
2101-RANCD,73.1,4144.9,Electronic check,Yes,5832
7921-BEPCI,59.75,4265,Bank transfer (automatic),No,4515
8510-TMWYB,59.8,3246.45,Bank transfer (automatic),Yes,5898
3258-ZKPAI,116.6,8337.45,Bank transfer (automatic),Yes,5227
1428-IEDPR,109.3,5731.4,Electronic check,Yes,5624
5298-GSTLM,101.4,6176.6,Bank transfer (automatic),Yes,4483
